frame_number,player_id,team_id,has_ball,speed_mps,distance_meters,x_transformed_meters,y_transformed_meters
3,3,2,False,2.0222259663761855,0.11702696564676998,3.1055960655212402,38.70358657836914
3,4,2,False,0.0,0.0,,
3,5,1,False,6.411916357699626,0.3710599744039136,8.688809394836426,48.574737548828125
3,6,1,False,6.308195530354468,0.365057611710328,20.398494720458984,64.9054946899414
3,7,2,False,5.90762488631872,0.34187644018048147,19.455636978149414,37.4539909362793
3,8,2,False,5.677927493687793,0.32858376699582137,18.56035041809082,24.48027801513672
3,9,1,False,0.0,0.0,,
3,10,2,False,0.0,0.0,,
3,11,1,False,7.791604067302051,0.45090301315405384,3.736821413040161,57.138587951660156
3,12,1,False,3.8933799835197025,0.22531134163887168,0.7097924947738647,40.470218658447266
3,13,2,False,0.0,0.0,,
3,14,2,False,2.169835207050125,0.12556916707466,7.000290870666504,55.42078399658203
3,15,1,False,4.2119692510642475,0.24374822054769948,14.459284782409668,32.22083282470703
3,16,1,False,3.1156854908717317,0.1803058733143363,4.160059452056885,13.08726692199707
3,18,1,False,4.189677313473534,0.2424581778630517,17.790904998779297,58.380428314208984
3,19,1,False,0.0,0.0,,
3,20,2,False,0.0,0.0,,
3,22,1,True,7.5916862898176865,0.4393336973274124,18.0677490234375,59.14863967895508
4,1,2,False,12.033428270686832,0.6963789508499324,13.791303634643555,53.21019744873047
4,3,2,False,2.0222259663761855,0.11702696564676998,3.128621816635132,38.70778274536133
4,4,2,False,0.0,0.0,,
4,5,1,False,6.411916357699626,0.3710599744039136,8.770809173583984,48.59026336669922
4,6,1,False,6.308195530354468,0.365057611710328,20.299592971801758,64.88567352294922
4,7,2,False,5.90762488631872,0.34187644018048147,19.45814323425293,37.56594467163086
4,8,2,False,5.677927493687793,0.32858376699582137,18.618141174316406,24.490039825439453
4,9,1,False,0.0,0.0,,
4,10,2,False,0.0,0.0,,
4,11,1,False,7.791604067302051,0.45090301315405384,3.718902826309204,57.3040771484375
4,12,1,False,3.8933799835197025,0.22531134163887168,0.7356529831886292,40.567840576171875
4,13,2,False,0.0,0.0,,
4,14,2,False,2.169835207050125,0.12556916707466,6.996703147888184,55.48147964477539
4,15,1,False,4.2119692510642475,0.24374822054769948,14.459284782409668,32.22083282470703
4,16,1,False,3.1156854908717317,0.1803058733143363,4.129061222076416,13.082250595092773
4,18,1,False,4.189677313473534,0.2424581778630517,17.864042282104492,58.39474105834961
4,19,1,False,0.0,0.0,,
4,20,2,False,0.0,0.0,,
4,22,1,False,7.5916862898176865,0.4393336973274124,18.10706901550293,59.21508026123047
4,26,2,False,0.0,0.0,,
5,1,2,False,15.619024022905762,1.6002576558792012,13.967077255249023,53.24398422241211
5,3,2,False,5.422433475416293,0.4308251991778055,3.1746761798858643,38.71617889404297
5,4,2,False,0.0,0.0,,
5,5,1,False,14.469361962719994,1.2084073102094688,8.832315444946289,48.60190963745117
5,6,1,False,18.008300263541965,1.40720461770234,20.136852264404297,64.95018005371094
5,7,2,False,5.359055150066655,0.6520069465500795,19.460643768310547,37.67758560180664
5,8,2,False,11.606556740584487,1.0002595042981643,18.75860595703125,24.363372802734375
5,9,1,False,0.0,0.0,,
5,10,2,False,0.0,0.0,,
5,11,1,False,6.628011845571991,0.8344685134765071,3.7185707092285156,57.41613006591797
5,12,1,False,2.790124357596378,0.38677687159236573,0.7578880190849304,40.571937561035156
5,13,2,False,0.0,0.0,,
5,14,2,False,2.4178932358883336,0.26549354415153115,6.996703147888184,55.48147964477539
5,15,1,False,4.457951374219311,0.5017315176668725,14.44314956665039,32.341453552246094
5,16,1,False,3.2100466047771423,0.36607245923893944,4.098064422607422,13.077234268188477
5,18,1,False,15.734128499934934,1.1529980216092863,17.97040367126465,58.355262756347656
5,19,1,False,0.0,0.0,,
5,20,2,False,0.0,0.0,,
5,22,1,False,0.0,0.0,18.164348602294922,59.28493118286133
5,26,2,False,0.0,0.0,,
6,1,2,False,15.619024022905762,1.6002576558792012,14.135103225708008,53.20683670043945
6,3,2,False,5.422433475416293,0.4308251991778055,3.2437639236450195,38.72877502441406
6,4,2,False,0.0,0.0,,
6,5,1,False,14.469361962719994,1.2084073102094688,8.922280311584473,48.77330780029297
6,6,1,False,18.008300263541965,1.40720461770234,19.974750518798828,65.0144271850586
6,7,2,False,5.359055150066655,0.6520069465500795,19.51039695739746,37.686500549316406
6,8,2,False,11.606556740584487,1.0002595042981643,18.79154396057129,24.51933479309082
6,9,1,False,0.0,0.0,,
6,10,2,False,0.0,0.0,,
6,11,1,False,6.628011845571991,0.8344685134765071,3.7180747985839844,57.583377838134766
6,12,1,False,2.790124357596378,0.38677687159236573,0.7836560010910034,40.6693115234375
6,13,2,False,0.0,0.0,,
6,14,2,False,2.4178932358883336,0.26549354415153115,7.014920234680176,55.48503112792969
6,15,1,False,4.457951374219311,0.5017315176668725,14.453079223632812,32.46629333496094
6,16,1,False,3.2100466047771423,0.36607245923893944,4.098064422607422,13.077234268188477
6,18,1,False,15.734128499934934,1.1529980216092863,18.171812057495117,58.3946647644043
6,19,1,False,0.0,0.0,,
6,20,2,False,0.0,0.0,,
6,22,1,False,0.0,0.0,18.332937240600586,59.08285903930664
6,26,2,False,0.0,0.0,,
7,1,2,False,15.619024022905762,1.6002576558792012,14.2720365524292,53.233150482177734
7,3,2,False,5.422433475416293,0.4308251991778055,3.2898263931274414,38.73717498779297
7,4,2,False,0.0,0.0,,
7,5,1,False,14.469361962719994,1.2084073102094688,9.0118408203125,48.94393539428711
7,6,1,False,18.008300263541965,1.40720461770234,19.832271575927734,65.17827606201172
7,7,2,False,5.359055150066655,0.6520069465500795,19.53766441345215,37.802276611328125
7,8,2,False,11.606556740584487,1.0002595042981643,18.849355697631836,24.529102325439453
7,9,1,False,0.0,0.0,,
7,10,2,False,0.0,0.0,,
7,11,1,False,6.628011845571991,0.8344685134765071,3.7179102897644043,57.6389045715332
7,12,1,False,2.790124357596378,0.38677687159236573,0.8058643341064453,40.67340087890625
7,13,2,False,0.0,0.0,,
7,14,2,False,2.4178932358883336,0.26549354415153115,7.029519081115723,55.54914855957031
7,15,1,False,4.457951374219311,0.5017315176668725,14.453079223632812,32.46629333496094
7,16,1,False,3.2100466047771423,0.36607245923893944,4.098064422607422,13.077234268188477
7,18,1,False,15.734128499934934,1.1529980216092863,18.239107131958008,58.64830780029297
7,19,1,False,0.0,0.0,,
7,20,2,False,0.0,0.0,,
7,22,1,False,0.0,0.0,18.284616470336914,59.191200256347656
7,26,2,False,0.0,0.0,,
8,1,2,False,15.619024022905762,1.6002576558792012,14.396950721740723,53.32661819458008
8,3,2,False,5.422433475416293,0.4308251991778055,3.336176633834839,38.84440994262695
8,4,2,False,0.0,0.0,,
8,5,1,False,14.469361962719994,1.2084073102094688,9.10099983215332,49.11379623413086
8,6,1,False,18.008300263541965,1.40720461770234,19.639055252075195,65.23516845703125
8,7,2,False,5.359055150066655,0.6520069465500795,19.564857482910156,37.91773986816406
8,8,2,False,11.606556740584487,1.0002595042981643,18.910961151123047,24.689441680908203
8,9,1,False,0.0,0.0,,
8,10,2,False,0.0,0.0,,
8,11,1,False,6.628011845571991,0.8344685134765071,3.7003536224365234,57.74623489379883
8,12,1,False,2.790124357596378,0.38677687159236573,0.8280735015869141,40.677494049072266
8,13,2,False,0.0,0.0,,
8,14,2,False,2.4178932358883336,0.26549354415153115,7.029519081115723,55.54914855957031
8,15,1,False,4.457951374219311,0.5017315176668725,14.479097366333008,32.47086715698242
8,16,1,False,3.2100466047771423,0.36607245923893944,4.098064422607422,13.077234268188477
8,18,1,False,15.734128499934934,1.1529980216092863,18.3726806640625,58.79397964477539
8,19,1,False,0.0,0.0,,
8,20,2,False,0.0,0.0,,
8,22,1,False,0.0,0.0,18.426374435424805,59.16016387939453
8,26,2,False,0.0,0.0,,
9,1,2,False,15.619024022905762,1.6002576558792012,14.567989349365234,53.49797439575195
9,3,2,False,5.422433475416293,0.4308251991778055,3.359433650970459,38.947181701660156
9,4,2,False,0.0,0.0,,
9,5,1,False,14.469361962719994,1.2084073102094688,9.19629955291748,49.20809555053711
9,6,1,False,18.008300263541965,1.40720461770234,19.41738510131836,65.38092041015625
9,7,2,False,5.359055150066655,0.6520069465500795,19.61448097229004,37.926639556884766
9,8,2,False,11.606556740584487,1.0002595042981643,18.94355583190918,24.844406127929688
9,9,1,False,0.0,0.0,,
9,10,2,False,0.0,0.0,,
9,11,1,False,6.628011845571991,0.8344685134765071,3.700206995010376,57.80143737792969
9,12,1,False,2.790124357596378,0.38677687159236573,0.8502834439277649,40.68158721923828
9,13,2,False,0.0,0.0,,
9,14,2,False,2.4178932358883336,0.26549354415153115,7.029519081115723,55.54914855957031
9,15,1,False,4.457951374219311,0.5017315176668725,14.50511646270752,32.475440979003906
9,16,1,False,3.2100466047771423,0.36607245923893944,4.098064422607422,13.077234268188477
9,18,1,False,15.734128499934934,1.1529980216092863,18.417760848999023,58.98118591308594
9,19,1,False,0.0,0.0,,
9,20,2,False,0.0,0.0,,
9,26,2,False,0.0,0.0,,
9,28,1,False,0.0,0.0,,
10,1,2,False,17.04862154841817,2.586867699190438,14.725975036621094,53.7349739074707
10,3,2,False,7.787111150421272,0.8814682055679255,3.3824081420898438,38.95137405395508
10,4,2,False,0.0,0.0,,
10,5,1,False,11.48417733876344,1.8730009062027233,9.29139518737793,49.30219268798828
10,6,1,False,14.94043115404659,2.271812902080036,19.2441349029541,65.48788452148438
10,7,2,False,8.97153148049685,1.1711927961158695,19.639293670654297,37.93109130859375
10,8,2,False,6.767964818122287,1.3919241349765374,18.97604751586914,24.998878479003906
10,9,1,False,0.0,0.0,,
10,10,2,False,0.0,0.0,,
10,11,1,False,2.709255637162955,0.9912541406271411,3.6829962730407715,57.79804229736328
10,12,1,False,3.8630321128210188,0.6103319707139525,0.872494101524353,40.68567657470703
10,13,2,False,0.0,0.0,,
10,14,2,False,12.548436108395508,0.9916761893133083,7.044088363647461,55.613136291503906
10,15,1,False,1.3676108195704209,0.5808756623179385,14.488960266113281,32.5953369140625
10,16,1,False,6.130076461081114,0.7208222544403928,4.12803840637207,13.260566711425781
10,18,1,False,16.4928993682745,2.107448216532579,18.477859497070312,59.11128616333008
10,19,1,False,0.0,0.0,,
10,20,2,False,0.0,0.0,,
10,26,2,False,0.0,0.0,,
10,28,1,False,0.0,0.0,,
11,1,2,False,17.04862154841817,2.586867699190438,14.973103523254395,53.919559478759766
11,3,2,False,7.787111150421272,0.8814682055679255,3.4283597469329834,38.95975875854492
11,4,2,False,0.0,0.0,,
11,5,1,False,11.48417733876344,1.8730009062027233,9.406594276428223,49.399940490722656
11,6,1,True,14.94043115404659,2.271812902080036,19.05173683166504,65.49628448486328
11,7,2,False,8.97153148049685,1.1711927961158695,19.688922882080078,37.93999099731445
11,8,2,False,6.767964818122287,1.3919241349765374,19.00482177734375,25.00374984741211
11,9,1,False,0.0,0.0,,
11,10,2,False,0.0,0.0,,
11,11,1,False,2.709255637162955,0.9912541406271411,3.6656734943389893,57.8497428894043
11,12,1,False,3.8630321128210188,0.6103319707139525,0.872494101524353,40.68567657470703
11,13,2,False,0.0,0.0,,
11,14,2,False,12.548436108395508,0.9916761893133083,7.04046630859375,55.67344665527344
11,15,1,False,1.3676108195704209,0.5808756623179385,14.514942169189453,32.59990692138672
11,16,1,False,6.130076461081114,0.7208222544403928,4.12803840637207,13.260566711425781
11,18,1,False,16.4928993682745,2.107448216532579,18.70306396484375,59.332069396972656
11,19,1,False,0.0,0.0,,
11,20,2,False,0.0,0.0,,
11,26,2,False,0.0,0.0,,
11,28,1,False,0.0,0.0,,
11,22,1,False,0.0,0.0,18.69530487060547,59.15393829345703
12,1,2,False,17.04862154841817,2.586867699190438,15.109650611877441,54.15028762817383
12,3,2,False,7.787111150421272,0.8814682055679255,3.4514684677124023,39.062252044677734
12,4,2,False,0.0,0.0,,
12,5,1,False,11.48417733876344,1.8730009062027233,9.515050888061523,49.34464645385742
12,6,1,True,14.94043115404659,2.271812902080036,18.82961082458496,65.5455093383789
12,7,2,False,8.97153148049685,1.1711927961158695,19.738554000854492,37.94889450073242
12,8,2,False,6.767964818122287,1.3919241349765374,19.00843620300293,25.152862548828125
12,9,1,False,0.0,0.0,,
12,10,2,False,0.0,0.0,,
12,11,1,False,2.709255637162955,0.9912541406271411,3.6483852863311768,57.90134048461914
12,12,1,False,3.8630321128210188,0.6103319707139525,0.898087739944458,40.78279495239258
12,13,2,False,0.0,0.0,,
12,14,2,False,12.548436108395508,0.9916761893133083,7.047749996185303,55.85716247558594
12,15,1,False,1.3676108195704209,0.5808756623179385,14.514942169189453,32.59990692138672
12,16,1,False,6.130076461081114,0.7208222544403928,4.127018928527832,13.438251495361328
12,18,1,False,16.4928993682745,2.107448216532579,18.664810180664062,60.077640533447266
12,19,1,False,0.0,0.0,,
12,26,2,False,0.0,0.0,,
12,28,1,False,0.0,0.0,,
12,22,1,False,0.0,0.0,18.887496948242188,59.01392364501953
13,1,2,False,17.04862154841817,2.586867699190438,15.25815486907959,54.31447219848633
13,3,2,False,7.787111150421272,0.8814682055679255,3.474517345428467,39.16447830200195
13,4,2,False,0.0,0.0,,
13,5,1,False,11.48417733876344,1.8730009062027233,9.602710723876953,49.51289749145508
13,6,1,True,14.94043115404659,2.271812902080036,18.69813346862793,65.47216796875
13,7,2,False,8.97153148049685,1.1711927961158695,19.765439987182617,38.06401443481445
13,8,2,False,6.767964818122287,1.3919241349765374,19.06589698791504,25.16259765625
13,9,1,False,0.0,0.0,,
13,10,2,False,0.0,0.0,,
13,11,1,False,2.709255637162955,0.9912541406271411,3.614034652709961,57.89455795288086
13,12,1,False,3.8630321128210188,0.6103319707139525,0.9202718138694763,40.78688430786133
13,13,2,False,0.0,0.0,,
13,14,2,False,12.548436108395508,0.9916761893133083,7.0405354499816895,55.976661682128906
13,15,1,False,1.3676108195704209,0.5808756623179385,14.540924072265625,32.60447692871094
13,16,1,False,6.130076461081114,0.7208222544403928,4.127018928527832,13.438251495361328
13,18,1,False,16.4928993682745,2.107448216532579,18.8669376373291,59.8300666809082
13,19,1,False,0.0,0.0,,
13,26,2,False,0.0,0.0,,
13,28,1,False,0.0,0.0,,
14,1,2,False,17.04862154841817,2.586867699190438,15.393394470214844,54.34055709838867
14,3,2,False,7.787111150421272,0.8814682055679255,3.497506618499756,39.266441345214844
14,4,2,False,0.0,0.0,,
14,5,1,False,11.48417733876344,1.8730009062027233,9.69707202911377,49.60637283325195
14,6,1,True,14.94043115404659,2.271812902080036,18.59878921508789,65.40521240234375
14,7,2,False,8.97153148049685,1.1711927961158695,19.79427719116211,38.288875579833984
14,8,2,False,6.767964818122287,1.3919241349765374,19.152095794677734,25.177200317382812
14,9,1,False,0.0,0.0,,
14,10,2,False,0.0,0.0,,
14,11,1,False,2.709255637162955,0.9912541406271411,3.579686164855957,57.88777542114258
14,12,1,False,3.8630321128210188,0.6103319707139525,0.9424566030502319,40.79097366333008
14,13,2,False,0.0,0.0,,
14,14,2,False,12.548436108395508,0.9916761893133083,7.044188499450684,56.21770095825195
14,15,1,False,1.3676108195704209,0.5808756623179385,14.589768409729004,32.243743896484375
14,16,1,False,6.130076461081114,0.7208222544403928,4.127018928527832,13.438251495361328
14,18,1,False,16.4928993682745,2.107448216532579,18.920726776123047,59.84064483642578
14,19,1,False,0.0,0.0,,
14,26,2,False,0.0,0.0,,
14,28,1,False,0.0,0.0,,
14,34,2,False,0.0,0.0,19.081130981445312,60.78194808959961
15,1,2,False,19.43549915662019,3.711607233717069,15.490011215209961,54.35919189453125
15,3,2,False,3.173710691534374,1.065132018735424,3.5432965755462646,39.372318267822266
15,4,2,False,0.0,0.0,,
15,5,1,False,11.647198514612597,2.547028598020582,9.763810157775879,49.7696418762207
15,6,1,True,15.30427695210664,3.1574770775491707,18.388601303100586,65.36294555664062
15,7,2,False,7.889228578981716,1.627745375918052,19.845661163330078,38.407501220703125
15,8,2,False,5.532676321875743,1.7121021628628652,19.184160232543945,25.330677032470703
15,9,1,False,0.0,0.0,,
15,10,2,False,0.0,0.0,,
15,11,1,False,4.361712358556549,1.2436680502658304,3.5281436443328857,57.82258605957031
15,12,1,False,5.541291466955428,0.9310085602368361,0.96793133020401,40.88783645629883
15,13,2,False,0.0,0.0,,
15,14,2,False,2.6024577326175518,1.1422813821731204,7.054982662200928,56.339237213134766
15,15,1,False,12.616985023127796,1.31102525856376,14.56690788269043,32.609046936035156
15,16,1,False,3.177074417688142,0.9046807276862344,4.126003265380859,13.615310668945312
15,18,1,False,0.0,0.0,19.115842819213867,59.82118225097656
15,19,1,False,0.0,0.0,,
15,26,2,False,0.0,0.0,,
15,28,1,False,0.0,0.0,,
16,1,2,False,19.43549915662019,3.711607233717069,15.560312271118164,54.507755279541016
16,3,2,False,3.173710691534374,1.065132018735424,3.566157579421997,39.37649917602539
16,4,2,False,0.0,0.0,,
16,5,1,False,11.647198514612597,2.547028598020582,9.857685089111328,49.86252975463867
16,6,1,True,15.30427695210664,3.1574770775491707,18.191875457763672,65.2763442993164
16,7,2,False,7.889228578981716,1.627745375918052,19.872257232666016,38.52137756347656
16,8,2,False,5.532676321875743,1.7121021628628652,19.24154281616211,25.34040641784668
16,9,1,False,0.0,0.0,,
16,10,2,False,0.0,0.0,,
16,11,1,False,4.361712358556549,1.2436680502658304,3.4937660694122314,57.815799713134766
16,12,1,False,5.541291466955428,0.9310085602368361,1.0154731273651123,40.98854446411133
16,13,2,False,0.0,0.0,,
16,14,2,False,2.6024577326175518,1.1422813821731204,7.065732955932617,56.46028137207031
16,15,1,False,12.616985023127796,1.31102525856376,14.576629638671875,32.7331428527832
16,16,1,False,3.177074417688142,0.9046807276862344,4.126003265380859,13.615310668945312
16,18,1,False,0.0,0.0,19.27147102355957,59.67757034301758
16,19,1,False,0.0,0.0,,
16,26,2,False,0.0,0.0,,
16,28,1,False,0.0,0.0,,
16,34,2,False,0.0,0.0,19.112205505371094,60.67593002319336
17,1,2,False,19.43549915662019,3.711607233717069,15.655596733093262,54.72757339477539
17,3,2,False,3.173710691534374,1.065132018735424,3.56613826751709,39.4737548828125
17,4,2,False,0.0,0.0,,
17,5,1,False,11.647198514612597,2.547028598020582,9.903681755065918,50.020851135253906
17,6,1,True,15.30427695210664,3.1574770775491707,18.111003875732422,65.26008605957031
17,7,2,False,7.889228578981716,1.627745375918052,19.898780822753906,38.634944915771484
17,8,2,False,5.532676321875743,1.7121021628628652,19.32452964782715,25.206411361694336
17,9,1,False,0.0,0.0,,
17,10,2,False,0.0,0.0,,
17,11,1,False,4.361712358556549,1.2436680502658304,3.459390163421631,57.80900955200195
17,12,1,False,5.541291466955428,0.9310085602368361,1.0376049280166626,40.99262619018555
17,13,2,False,0.0,0.0,,
17,14,2,False,2.6024577326175518,1.1422813821731204,7.101576805114746,56.46730041503906
17,15,1,False,12.616985023127796,1.31102525856376,14.528127670288086,33.08961868286133
17,16,1,False,3.177074417688142,0.9046807276862344,4.155770778656006,13.796743392944336
17,18,1,False,0.0,0.0,19.371028900146484,59.9869270324707
17,19,1,False,0.0,0.0,,
17,26,2,False,0.0,0.0,,
17,28,1,False,0.0,0.0,,
18,1,2,False,19.43549915662019,3.711607233717069,15.750279426574707,54.94600296020508
18,3,2,False,3.173710691534374,1.065132018735424,3.611802816390991,39.48210525512695
18,4,2,False,0.0,0.0,,
18,5,1,False,11.647198514612597,2.547028598020582,9.99709701538086,50.11316680908203
18,6,1,True,15.30427695210664,3.1574770775491707,17.93912124633789,65.31951904296875
18,7,2,False,7.889228578981716,1.627745375918052,19.923398971557617,38.639373779296875
18,8,2,False,5.532676321875743,1.7121021628628652,19.38201904296875,25.216150283813477
18,9,1,False,0.0,0.0,,
18,10,2,False,0.0,0.0,,
18,11,1,False,4.361712358556549,1.2436680502658304,3.425140619277954,57.85725021362305
18,12,1,False,5.541291466955428,0.9310085602368361,1.0376049280166626,40.99262619018555
18,13,2,False,0.0,0.0,,
18,14,2,False,2.6024577326175518,1.1422813821731204,7.123154163360596,56.412113189697266
18,15,1,False,12.616985023127796,1.31102525856376,14.537849426269531,33.21229553222656
18,16,1,False,3.177074417688142,0.9046807276862344,4.155770778656006,13.796743392944336
18,18,1,False,0.0,0.0,19.485870361328125,59.661376953125
18,19,1,False,0.0,0.0,,
18,26,2,False,0.0,0.0,,
18,28,1,False,0.0,0.0,,
18,22,1,False,0.0,0.0,19.50606346130371,59.135169982910156
18,34,2,False,0.0,0.0,19.144506454467773,61.07291030883789
19,1,2,False,19.43549915662019,3.711607233717069,15.876830101013184,55.10319137573242
19,3,2,False,3.173710691534374,1.065132018735424,3.634636402130127,39.48627853393555
19,4,2,False,0.0,0.0,,
19,5,1,False,11.647198514612597,2.547028598020582,10.110435485839844,50.20911407470703
19,6,1,True,15.30427695210664,3.1574770775491707,17.732519149780273,65.32483673095703
19,7,2,False,7.889228578981716,1.627745375918052,19.92523193359375,38.74820327758789
19,8,2,False,5.532676321875743,1.7121021628628652,19.413724899291992,25.36959457397461
19,9,1,False,0.0,0.0,,
19,10,2,False,0.0,0.0,,
19,11,1,False,4.361712358556549,1.2436680502658304,3.391117572784424,57.96021270751953
19,12,1,False,5.541291466955428,0.9310085602368361,1.062897801399231,41.0890007019043
19,13,2,False,0.0,0.0,,
19,14,2,False,2.6024577326175518,1.1422813821731204,7.1627373695373535,56.360328674316406
19,15,1,False,12.616985023127796,1.31102525856376,14.563644409179688,33.21684646606445
19,16,1,False,3.177074417688142,0.9046807276862344,4.155770778656006,13.796743392944336
19,18,1,False,0.0,0.0,19.57775115966797,59.73774337768555
19,19,1,False,0.0,0.0,,
19,26,2,False,0.0,0.0,,
19,28,1,False,0.0,0.0,,
19,22,1,False,0.0,0.0,19.756362915039062,59.00531005859375
19,34,2,False,0.0,0.0,19.052095413208008,61.38518524169922
20,1,2,False,13.137829509976266,4.471898293322177,15.956912994384766,55.382442474365234
20,3,2,False,3.8727804666506547,1.2892512587036333,3.6803059577941895,39.494632720947266
20,4,2,False,0.0,0.0,,
20,5,1,False,11.684860021025107,3.223235775163239,10.183329582214355,50.29719924926758
20,6,1,True,16.813451043104717,4.13047771661773,17.506881713867188,65.27944946289062
20,7,2,False,11.601688912793609,2.299139410223238,19.927059173583984,38.85673904418945
20,8,2,False,6.395179532894433,2.0821935710164783,19.499834060668945,25.384193420410156
20,9,1,False,0.0,0.0,,
20,10,2,False,0.0,0.0,,
20,11,1,False,12.787113181317068,1.983663026036494,3.357039451599121,58.008155822753906
20,12,1,False,3.6037933178777473,1.1395614142806871,1.0881274938583374,41.18513488769531
20,13,2,False,0.0,0.0,,
20,14,2,False,10.169758146755665,1.7308090527029623,7.202404022216797,56.308433532714844
20,15,1,False,3.1055222297583596,1.4907429801932948,14.5733003616333,33.339168548583984
20,16,1,False,3.002368209270913,1.078428887944968,4.155770778656006,13.796743392944336
20,19,1,False,0.0,0.0,,
20,26,2,False,0.0,0.0,,
20,28,1,False,0.0,0.0,,
20,22,1,False,9.396303659909254,0.9831012702388275,19.798847198486328,59.251956939697266
20,34,2,False,17.207222175333374,0.9957883203317924,18.975919723510742,61.642601013183594
21,1,2,False,13.137829509976266,4.471898293322177,16.025217056274414,55.526710510253906
21,3,2,False,3.8727804666506547,1.2892512587036333,3.7259786128997803,39.50298309326172
21,4,2,False,0.0,0.0,,
21,5,1,False,11.684860021025107,3.223235775163239,10.248405456542969,50.45751190185547
21,6,1,True,16.813451043104717,4.13047771661773,17.358360290527344,65.20272064208984
21,7,2,False,11.601688912793609,2.299139410223238,19.977922439575195,38.97380828857422
21,8,2,False,6.395179532894433,2.0821935710164783,19.559967041015625,25.542001724243164
21,9,1,False,0.0,0.0,,
21,10,2,False,0.0,0.0,,
